length_fresh	id_netcolector	species	mean_density	id
5.2	7258	Thunnus thynnus	0.00224618149146451	1229
5.2	7266	Thunnus alalunga	0.00285143997718848	1231
5.2	7266	Thunnus thynnus	0.0114057599087539	1231
5.2	7286	Thunnus thynnus	0.0424228140466651	1236
5.2	7290	Thunnus thynnus	0.002465483234714	1237
5.2	7310	Thunnus thynnus	0.00533997864008544	1242
5.2	7314	Thunnus thynnus	0.00232504068821204	1243
5.2	7563	Thunnus thynnus	0.00191497510532363	1266
5.2	7567	Thunnus thynnus	0.0168208578637511	1267
5.2	7615	Thunnus thynnus	0.00204918032786885	1279
5.2	7659	Thunnus thynnus	0.00337211262856179	1290
5.2	7667	Thunnus thynnus	0.00169779286926995	1292
5.2	7729	Thunnus thynnus	0.00478392600861107	1308
5.2	7733	Thunnus thynnus	0.0526488976637052	1309
5.2	7785	Thunnus thynnus	0.00151630022744503	1322
5.2	7793	Thunnus thynnus	0.00305157155935307	1324
5.2	7809	Thunnus thynnus	0.0740329446603739	1328
5.2	7817	Thunnus thynnus	0.00299043062200957	1330
5.2	7825	Thunnus thynnus	0.00336360578540195	1332
5.2	7829	Thunnus thynnus	0.0537968135733499	1333
5.2	8265	Thunnus alalunga	0.00234493419176684	1344
5.2	8168	Thunnus thynnus	0.0165596057489063	1352
5.2	8150	Thunnus alalunga	0.00227236369453615	1361
5.2	8150	Thunnus thynnus	0.0545367286688675	1361
5.2	8107	Thunnus thynnus	0.00252511989269251	1365
5.2	8111	Thunnus thynnus	0.0085596504923511	1366
5.2	8115	Thunnus thynnus	0.24658723269944	1367
5.2	8119	Thunnus thynnus	0.00219386000014041	1368
5.2	8087	Thunnus thynnus	0.0100798972979424	1373
5.2	8091	Thunnus alalunga	0.0015198085770701	1374
5.2	8091	Thunnus thynnus	0.0030396171541402	1374
5.2	8063	Thunnus thynnus	0.023757573914564	1378
5.2	8071	Thunnus alalunga	0.00170757562510928	1380
5.2	8030	Thunnus thynnus	0.00952421589035418	1384
5.2	8035	Thunnus thynnus	0.247811912593985	1385
5.2	8039	Thunnus thynnus	0.469924812030075	1386
5.2	8047	Thunnus alalunga	0.00211487314144948	1388
5.2	7985	Thunnus thynnus	0.0117775642112801	1389
5.2	7989	Thunnus thynnus	0.0614615557968491	1390
5.2	8009	Thunnus thynnus	0.00234844983523276	1395
5.2	8013	Thunnus thynnus	0.00587406015037594	1396
5.2	8017	Thunnus thynnus	0.0128114725199039	1397
5.2	7965	Thunnus thynnus	0.0141714358272037	1401
5.2	7969	Thunnus thynnus	0.00265944998319228	1402
5.2	7973	Thunnus thynnus	0.0101233264116776	1403
5.2	7977	Thunnus thynnus	0.00206469601067696	1404
5.2	7981	Thunnus thynnus	0.00445426362113815	1405
5.2	7921	Thunnus thynnus	0.0119512922693305	1413
5.2	7901	Thunnus thynnus	0.0107863384551662	1420
5.2	7865	Thunnus thynnus	0.00915437945513133	1424
5.2	7873	Thunnus alalunga	0.00341267111132952	1426
5.2	7873	Thunnus thynnus	0.191109582234453	1426
5.2	7877	Thunnus thynnus	0.00243990037398793	1427
5.2	7857	Thunnus thynnus	0.0114114815937366	1429
5.3	4254	Thunnus thynnus	0.0137614678899083	799
5.3	4618	Thunnus thynnus	0.00327011118378025	850
5.3	4698	Thunnus thynnus	0.00254258835494533	870
5.3	4706	Thunnus thynnus	0.00239520958083832	872
5.3	4738	Thunnus thynnus	0.00296120817293456	880
5.3	4750	Thunnus thynnus	0.00848536274925753	883
5.3	4754	Thunnus thynnus	0.0342857142857143	884
5.3	4786	Thunnus thynnus	0.00696540515439981	891
5.3	4816	Thunnus thynnus	0.00234466588511137	896
5.3	4828	Thunnus thynnus	0.0106609808102345	899
5.3	4294	Thunnus thynnus	0.00394866732477789	912
5.3	4888	Thunnus thynnus	0.00273672687465791	920
5.3	4946	Thunnus thynnus	0.0149075730471079	924
5.3	5467	Thunnus thynnus	0.00238549618320611	947
5.3	5537	Thunnus thynnus	0.00158478605388273	956
5.3	5580	Thunnus thynnus	0.0113895216400911	961
5.3	5604	Thunnus thynnus	0.0053835800807537	964
5.3	5630	Thunnus thynnus	0.00287604256542997	969
5.3	5648	Thunnus thynnus	0.00207125103562552	971
5.3	5656	Thunnus thynnus	0.106241699867198	972
5.3	5664	Thunnus thynnus	0.00285469597487868	973
5.3	5714	Thunnus alalunga	0.00206611570247934	978
5.3	5730	Thunnus thynnus	0.00227324391907252	980
5.3	5779	Thunnus thynnus	0.0054333061668025	986
5.3	5859	Thunnus alalunga	0.00168435236651507	994
5.3	5859	Thunnus thynnus	0.0471618662624221	994
5.3	5867	Thunnus thynnus	0.00687285223367698	995
5.3	5911	Thunnus thynnus	0.00258331180573495	1000
5.3	5082	Thunnus thynnus	0.00219587176108915	1008
5.3	6001	Thunnus thynnus	0.00171703296703297	1011
5.3	6053	Thunnus alalunga	0.00329543582138738	1018
5.3	4991	Thunnus thynnus	0.00238151940938319	1023
5.3	4999	Thunnus thynnus	0.0114003420102603	1024
5.3	5117	Thunnus thynnus	0.00167168171180207	1029
5.3	5125	Thunnus thynnus	0.00357142857142857	1030
5.3	5131	Thunnus thynnus	0.00749063670411985	1031
5.3	5163	Thunnus thynnus	0.0038677238445175	1035
5.3	5185	Thunnus alalunga	0.00727272727272727	1038
5.3	5193	Thunnus alalunga	0.00402010050251256	1039
5.3	5193	Thunnus thynnus	0.00402010050251256	1039
5.3	5969	Thunnus alalunga	0.00193162062970833	1064
5.3	6434	Thunnus thynnus	0.00230680507497117	1086
5.3	6438	Thunnus thynnus	0.00416753490310481	1087
5.3	6513	Thunnus thynnus	0.00253356979984799	1091
5.3	6537	Thunnus thynnus	0.0158478605388273	1097
5.3	6467	Thunnus thynnus	0.0213618157543391	1098
5.3	6487	Thunnus thynnus	0.0969575392845202	1103
5.3	6625	Thunnus alalunga	0.00261917234154007	1116
5.3	6559	Thunnus thynnus	0.00805477245267821	1120
5.3	6567	Thunnus thynnus	0.00423370025402202	1122
5.3	6583	Thunnus thynnus	0.0245060499310767	1126
5.3	6890	Thunnus thynnus	0.00183789744532255	1155
5.3	6894	Thunnus thynnus	0.0138089758342923	1156
5.3	6902	Thunnus thynnus	0.00327815112276676	1158
5.3	6930	Thunnus thynnus	0.0238142488589006	1165
5.3	6934	Thunnus thynnus	0.0116166505324298	1166
5.3	6942	Thunnus thynnus	0.00815494393476045	1168
5.3	6946	Thunnus thynnus	0.00232396002788752	1169
5.3	6974	Thunnus thynnus	0.0043535045711798	1176
5.3	6978	Thunnus thynnus	0.00192122958693564	1177
5.3	6994	Thunnus thynnus	0.00138619351261436	1181
5.3	7002	Thunnus thynnus	0.00253871541000254	1183
5.3	7170	Thunnus thynnus	0.00526870389884088	1207
5.3	7174	Thunnus thynnus	0.00390472471690746	1208
5.3	7190	Thunnus thynnus	0.0144341801385681	1212
5.3	7206	Thunnus thynnus	0.0506942913819705	1216
5.3	7218	Thunnus thynnus	0.00495662949194548	1219
5.3	7222	Thunnus thynnus	0.0704887218045113	1220
5.3	7226	Thunnus thynnus	0.0131787032156036	1221
5.3	7266	Thunnus thynnus	0.00285143997718848	1231
5.3	7274	Thunnus alalunga	0.00261780104712042	1233
5.3	7282	Thunnus thynnus	0.00483675937122128	1235
5.3	7286	Thunnus thynnus	0.0730615130803677	1236
5.3	7298	Thunnus thynnus	0.00264900662251656	1239
5.3	7310	Thunnus thynnus	0.0088999644001424	1242
5.3	7314	Thunnus thynnus	0.00697512206463613	1243
5.3	7499	Thunnus thynnus	0.00189250567751703	1250
5.3	7567	Thunnus thynnus	0.0252312867956266	1267
5.3	7571	Thunnus thynnus	0.00167897918065816	1268
5.3	7619	Thunnus thynnus	0.0019387359441644	1280
5.3	7659	Thunnus thynnus	0.00505816894284269	1290
5.3	7667	Thunnus thynnus	0.0033955857385399	1292
5.3	7729	Thunnus thynnus	0.00318928400574071	1308
5.3	7733	Thunnus thynnus	0.0427772293517605	1309
5.3	7769	Thunnus thynnus	0.00165398610651671	1318
5.3	7777	Thunnus thynnus	0.00184060371801951	1320
5.3	7781	Thunnus thynnus	0.00599880023995201	1321
5.3	7809	Thunnus thynnus	0.0869887099759393	1328
5.3	7817	Thunnus thynnus	0.00149521531100478	1330
5.3	7825	Thunnus thynnus	0.00168180289270098	1332
5.3	7829	Thunnus thynnus	0.0641423546451479	1333
5.3	8265	Thunnus alalunga	0.00703480257530053	1344
5.3	8216	Thunnus thynnus	0.00320112269775256	1348
5.3	8168	Thunnus thynnus	0.0128796933602605	1352
5.3	8181	Thunnus thynnus	0.00174563451719939	1354
5.3	8150	Thunnus thynnus	0.0590814560579398	1361
5.3	8099	Thunnus thynnus	0.0022560000577536	1363
5.3	8103	Thunnus thynnus	0.00211582535808228	1364
5.3	8107	Thunnus thynnus	0.00757535967807751	1365
5.3	8111	Thunnus alalunga	0.00213991262308777	1366
5.3	8111	Thunnus thynnus	0.0256789514770533	1366
5.3	8115	Thunnus thynnus	0.18494042452458	1367
5.3	8079	Thunnus thynnus	0.00496749272759065	1371
5.3	8087	Thunnus thynnus	0.0120958767575309	1373
5.3	8091	Thunnus thynnus	0.0121584686165608	1374
5.3	8063	Thunnus alalunga	0.0023757573914564	1378
5.3	8063	Thunnus thynnus	0.023757573914564	1378
5.3	8071	Thunnus alalunga	0.00170757562510928	1380
5.3	8071	Thunnus thynnus	0.00170757562510928	1380
5.3	8030	Thunnus thynnus	0.0285726476710625	1384
5.3	8035	Thunnus thynnus	0.271675281954887	1385
5.3	8039	Thunnus thynnus	0.504863459764653	1386
5.3	7985	Thunnus thynnus	0.00471102568451203	1389
5.3	7989	Thunnus thynnus	0.117801315277294	1390
5.3	7993	Thunnus thynnus	0.0039324252052726	1391
5.3	8013	Thunnus thynnus	0.00881109022556391	1396
5.3	8017	Thunnus thynnus	0.00512458900796156	1397
5.3	7965	Thunnus thynnus	0.011337148661763	1401
5.3	7969	Thunnus thynnus	0.0106377999327691	1402
5.3	7973	Thunnus thynnus	0.0161973222586842	1403
5.3	7977	Thunnus thynnus	0.00412939202135391	1404
5.3	7981	Thunnus thynnus	0.00222713181056908	1405
5.3	7941	Thunnus thynnus	0.00191884365875898	1407
5.3	7901	Thunnus thynnus	0.00359544615172207	1420
5.3	7873	Thunnus thynnus	0.194522253345783	1426
5.3	7857	Thunnus thynnus	0.00912918527498932	1429
5.4	191	Thunnus alalunga	0.0037936267097083	5
5.4	216	Thunnus thynnus	0.0122706289411419	30
5.4	238	Thunnus alalunga	0.0205297559731734	50
5.4	242	Thunnus alalunga	0.00500951440720088	54
5.4	244	Thunnus alalunga	0.0199240303845663	56
5.4	258	Thunnus thynnus	0.00860004236340044	70
5.4	260	Thunnus alalunga	0.0087503569258184	72
5.4	264	Thunnus thynnus	0.0055452513969576	75
5.4	265	Thunnus alalunga	0.00647226354944703	76
5.4	265	Thunnus thynnus	0.0129491715791107	76
5.4	276	Thunnus alalunga	0.0062332906006218	87
5.4	320	Thunnus alalunga	0.00664101289384207	131
5.4	342	Thunnus thynnus	0.125970753151736	152
5.4	521	Thunnus thynnus	0.0249804906553436	177
5.4	533	Thunnus thynnus	0.00667152951568832	185
5.4	524	Thunnus thynnus	0.0138907532713809	206
5.4	506	Thunnus thynnus	0.0717154584814506	219
5.4	516	Thunnus alalunga	0.00802486671192775	223
5.4	507	Thunnus thynnus	0.0355154101476088	229
5.4	517	Thunnus alalunga	0.00801600530812838	234
5.4	765	Thunnus alalunga	0.00564833002095241	260
5.4	811	Thunnus alalunga	0.00941421038888753	294
5.4	813	Thunnus thynnus	0.0133173847000861	296
5.4	845	Thunnus alalunga	0.00851930004987666	327
5.4	856	Thunnus alalunga	0.0101514463895662	338
5.4	886	Thunnus alalunga	0.00808744939040198	368
5.4	890	Thunnus alalunga	0.0127445665981652	372
5.4	904	Thunnus alalunga	0.00973618343223447	386
5.4	917	Thunnus alalunga	0.0148725871739051	399
5.4	923	Thunnus alalunga	0.0110390835198159	405
5.4	930	Thunnus alalunga	0.0245787364199179	412
5.4	963	Thunnus thynnus	0.00962006109438421	438
5.4	1241	Thunnus alalunga	0.00975581025652036	456
5.4	1254	Thunnus alalunga	0.0205733932300933	469
5.4	1258	Thunnus alalunga	0.00953790292204922	473
5.4	1307	Thunnus alalunga	0.0163830129762392	479
5.4	1311	Thunnus alalunga	0.00831915552338904	483
5.4	1316	Thunnus alalunga	0.00845480482583995	488
5.4	1317	Thunnus alalunga	0.0188627212568475	489
5.4	1321	Thunnus alalunga	0.00899429645304671	493
5.4	1323	Thunnus alalunga	0.00832392514705696	495
5.4	1179	Thunnus thynnus	0.0232348036602726	554
5.4	1185	Thunnus thynnus	0.0173108740222288	560
5.4	1190	Thunnus alalunga	0.00903347033015951	565
5.4	1191	Thunnus alalunga	0.0169967556917575	566
5.4	1191	Thunnus thynnus	0.00849437808907317	566
5.4	1194	Thunnus alalunga	0.0167516184037122	569
5.4	1203	Thunnus thynnus	0.00732448067450563	578
5.4	1220	Thunnus alalunga	0.0188260326747241	595
5.4	1221	Thunnus alalunga	0.00928180197857652	596
5.4	1222	Thunnus thynnus	0.0112529868303316	597
5.4	1335	Thunnus alalunga	0.0078725670467994	607
5.4	1341	Thunnus alalunga	0.0175409339303479	613
5.4	1344	Thunnus alalunga	0.0449774784917116	616
5.4	1350	Thunnus alalunga	0.0402236190178924	622
5.4	1069	Thunnus thynnus	0.0184083107094387	727
5.4	1075	Thunnus alalunga	0.00956642544498142	733
5.4	1076	Thunnus alalunga	0.0254772983651893	734
5.4	1078	Thunnus alalunga	0.011511474075372	736
5.4	1087	Thunnus alalunga	0.00877150332817114	745
5.4	1090	Thunnus alalunga	0.0109889512709777	748
5.4	1095	Thunnus alalunga	0.0074408498034728	753
5.4	1096	Thunnus thynnus	1.98832926495593	754
5.4	1100	Thunnus alalunga	0.021980191719238	758
5.4	1102	Thunnus alalunga	0.0213760996264202	760
5.4	1109	Thunnus alalunga	0.00900545427727295	767
5.4	1121	Thunnus alalunga	0.0284150587358152	779
5.4	326	Thunnus alalunga	0.00791980600440098	790
5.4	4254	Thunnus thynnus	0.00917431192660551	799
5.4	4366	Thunnus thynnus	0.00182348650619985	809
5.4	4694	Thunnus thynnus	0.00192270717169775	869
5.4	4698	Thunnus thynnus	0.00508517670989067	870
5.4	4750	Thunnus thynnus	0.00848536274925753	883
5.4	4754	Thunnus thynnus	0.0571428571428571	884
5.4	4778	Thunnus thynnus	0.00520697734964853	889
5.4	4792	Thunnus thynnus	0.00671291116580891	892
5.4	4804	Thunnus thynnus	0.00234962406015038	893
5.4	4828	Thunnus thynnus	0.00852878464818763	899
5.4	4286	Thunnus thynnus	0.00518403317781234	910
5.4	4294	Thunnus thynnus	0.00394866732477789	912
5.4	4946	Thunnus thynnus	0.0327966607036375	924
5.4	5467	Thunnus thynnus	0.00238549618320611	947
5.4	5537	Thunnus thynnus	0.00475435816164818	956
5.4	5564	Thunnus thynnus	0.00196772924045651	959
5.4	5588	Thunnus thynnus	0.00371609067261241	962
5.4	5604	Thunnus thynnus	0.00269179004037685	964
5.4	5648	Thunnus thynnus	0.00207125103562552	971
5.4	5656	Thunnus thynnus	0.144185164105483	972
5.4	5714	Thunnus alalunga	0.00206611570247934	978
5.4	5730	Thunnus thynnus	0.00227324391907252	980
5.4	5779	Thunnus thynnus	0.00271665308340125	986
5.4	5859	Thunnus thynnus	0.0774802088596934	994
5.4	5911	Thunnus thynnus	0.00258331180573495	1000
5.4	5927	Thunnus thynnus	0.00222419928825623	1002
5.4	5957	Thunnus thynnus	0.00236854571293226	1006
5.4	5082	Thunnus thynnus	0.0043917435221783	1008
5.4	6001	Thunnus thynnus	0.00171703296703297	1011
5.4	6023	Thunnus alalunga	0.00212269157291446	1014
5.4	6053	Thunnus alalunga	0.00164771791069369	1018
5.4	4999	Thunnus thynnus	0.0038001140034201	1024
5.4	5007	Thunnus thynnus	0.00149365197908887	1025
5.4	5117	Thunnus thynnus	0.00167168171180207	1029
5.4	5125	Thunnus thynnus	0.00357142857142857	1030
5.4	5131	Thunnus thynnus	0.00499375780274657	1031
5.4	5163	Thunnus alalunga	0.00193386192225875	1035
5.4	5163	Thunnus thynnus	0.0038677238445175	1035
5.4	5177	Thunnus thynnus	0.00348310693138279	1037
5.4	5185	Thunnus alalunga	0.00727272727272727	1038
5.4	5193	Thunnus thynnus	0.00402010050251256	1039
5.4	5351	Thunnus thynnus	0.00187758167480285	1063
5.4	5969	Thunnus alalunga	0.00193162062970833	1064
5.4	6513	Thunnus thynnus	0.0152014187990879	1091
5.4	6537	Thunnus thynnus	0.0277337559429477	1097
5.4	6467	Thunnus thynnus	0.0160213618157543	1098
5.4	6471	Thunnus thynnus	0.0105792118487173	1099
5.4	6487	Thunnus thynnus	0.0568371782012705	1103
5.4	6559	Thunnus thynnus	0.00402738622633911	1120
5.4	6563	Thunnus thynnus	0.00231964741359313	1121
5.4	6583	Thunnus thynnus	0.0490120998621535	1126
5.4	6504	Thunnus thynnus	0.00295159386068477	1139
5.4	6874	Thunnus thynnus	0.00266666666666667	1151
5.4	6890	Thunnus thynnus	0.00183789744532255	1155
5.4	6894	Thunnus thynnus	0.0046029919447641	1156
5.4	6902	Thunnus thynnus	0.00163907556138338	1158
5.4	6934	Thunnus thynnus	0.0154888673765731	1166
5.4	6942	Thunnus thynnus	0.00407747196738022	1168
5.4	6978	Thunnus thynnus	0.00192122958693564	1177
5.4	7002	Thunnus thynnus	0.00253871541000254	1183
5.4	7174	Thunnus thynnus	0.00195236235845373	1208
5.4	7190	Thunnus thynnus	0.0288683602771363	1212
5.4	7206	Thunnus thynnus	0.0462860921313643	1216
5.4	7222	Thunnus thynnus	0.056390977443609	1220
5.4	7226	Thunnus thynnus	0.00790722192936215	1221
5.4	7258	Thunnus thynnus	0.00673854447439353	1229
5.4	7266	Thunnus thynnus	0.00570287995437696	1231
5.4	7286	Thunnus thynnus	0.0282818760311101	1236
5.4	7290	Thunnus thynnus	0.002465483234714	1237
5.4	7298	Thunnus thynnus	0.00264900662251656	1239
5.4	7310	Thunnus thynnus	0.0088999644001424	1242
5.4	7499	Thunnus thynnus	0.00378501135503407	1250
5.4	7543	Thunnus thynnus	0.00320102432778489	1261
5.4	7567	Thunnus thynnus	0.0308382394168769	1267
5.4	7627	Thunnus thynnus	0.00203169443315725	1282
5.4	7659	Thunnus thynnus	0.0202326757713708	1290
5.4	7667	Thunnus thynnus	0.00169779286926995	1292
5.4	7729	Thunnus thynnus	0.00159464200287036	1308
5.4	7733	Thunnus thynnus	0.0180980585718987	1309
5.4	7765	Thunnus thynnus	0.00467836257309942	1317
5.4	7777	Thunnus thynnus	0.00184060371801951	1320
5.4	7781	Thunnus thynnus	0.00399920015996801	1321
5.4	7809	Thunnus thynnus	0.0407181195632056	1328
5.4	7817	Thunnus thynnus	0.00598086124401914	1330
5.4	7825	Thunnus thynnus	0.00840901446350488	1332
5.4	7829	Thunnus thynnus	0.0662114628595075	1333
5.4	8234	Thunnus thynnus	0.00186330218885835	1339
5.4	8257	Thunnus thynnus	0.0027400863675223	1342
5.4	8265	Thunnus thynnus	0.00468986838353368	1344
5.4	8168	Thunnus thynnus	0.00551986858296878	1352
5.4	8181	Thunnus thynnus	0.00174563451719939	1354
5.4	8127	Thunnus alalunga	0.00229792084122286	1357
5.4	8150	Thunnus thynnus	0.0318130917235061	1361
5.4	8156	Thunnus alalunga	0.0021625624115512	1362
5.4	8107	Thunnus thynnus	0.00757535967807751	1365
5.4	8111	Thunnus alalunga	0.00213991262308777	1366
5.4	8111	Thunnus thynnus	0.0149793883616144	1366
5.4	8115	Thunnus thynnus	0.0863055314448039	1367
5.4	8123	Thunnus thynnus	0.00189791927314247	1369
5.4	8087	Thunnus alalunga	0.00201597945958848	1373
5.4	8087	Thunnus thynnus	0.00806391783835393	1373
5.4	8091	Thunnus thynnus	0.0091188514624206	1374
5.4	8063	Thunnus thynnus	0.0190060591316512	1378
5.4	8067	Thunnus thynnus	0.00258058655700206	1379
5.4	8071	Thunnus alalunga	0.00341515125021857	1380
5.4	8071	Thunnus thynnus	0.00170757562510928	1380
5.4	8035	Thunnus alalunga	0.00183564379699248	1385
5.4	8035	Thunnus thynnus	0.363457471804511	1385
5.4	8039	Thunnus thynnus	0.405288313721106	1386
5.4	7985	Thunnus thynnus	0.00235551284225602	1389
5.4	7989	Thunnus thynnus	0.0793878429042634	1390
5.4	8013	Thunnus thynnus	0.00293703007518797	1396
5.4	8017	Thunnus thynnus	0.00256229450398078	1397
5.4	7965	Thunnus thynnus	0.00850286149632223	1401
5.4	7969	Thunnus thynnus	0.0106377999327691	1402
5.4	7973	Thunnus thynnus	0.0101233264116776	1403
5.4	7977	Thunnus thynnus	0.0103234800533848	1404
5.4	7981	Thunnus thynnus	0.00668139543170723	1405
5.4	7909	Thunnus thynnus	0.00244880047957309	1410
5.4	7901	Thunnus thynnus	0.0107863384551662	1420
5.4	7865	Thunnus thynnus	0.027463138365394	1424
5.4	7869	Thunnus thynnus	0.00316447684868737	1425
5.4	7873	Thunnus thynnus	0.204760266679771	1426
5.4	7857	Thunnus thynnus	0.00456459263749466	1429
5.5	4250	Thunnus thynnus	0.00239635753654445	798
5.5	4254	Thunnus thynnus	0.00458715596330275	799
5.5	4366	Thunnus thynnus	0.00182348650619985	809
5.5	4650	Thunnus thynnus	0.00224114746750336	858
5.5	4698	Thunnus thynnus	0.00254258835494533	870
5.5	4710	Thunnus thynnus	0.0043308791684712	873
5.5	4718	Thunnus thynnus	0.00227479526842584	875
5.5	4750	Thunnus thynnus	0.00848536274925753	883
5.5	4754	Thunnus thynnus	0.0571428571428571	884
5.5	4778	Thunnus thynnus	0.00781046602447279	889
5.5	4786	Thunnus thynnus	0.00464360343626654	891
5.5	4792	Thunnus thynnus	0.00895054822107854	892
5.5	4828	Thunnus thynnus	0.023454157782516	899
5.5	4946	Thunnus thynnus	0.0208706022659511	924
5.5	4952	Thunnus alalunga	0.00223763705526964	925
5.5	5352	Thunnus thynnus	0.00213219616204691	933
5.5	5630	Thunnus thynnus	0.00287604256542997	969
5.5	5656	Thunnus thynnus	0.121419085562512	972
5.5	5714	Thunnus thynnus	0.00103305785123967	978
5.5	5779	Thunnus thynnus	0.0054333061668025	986
5.5	5859	Thunnus thynnus	0.0656897422940879	994
5.5	5867	Thunnus thynnus	0.00343642611683849	995
5.5	5911	Thunnus thynnus	0.0051666236114699	1000
5.5	5919	Thunnus thynnus	0.00208768267223382	1001
5.5	5082	Thunnus thynnus	0.00219587176108915	1008
5.5	6001	Thunnus thynnus	0.00171703296703297	1011
5.5	6053	Thunnus alalunga	0.00164771791069369	1018
5.5	6061	Thunnus alalunga	0.00174185681936945	1019
5.5	6067	Thunnus alalunga	0.00327653997378768	1020
5.5	4985	Thunnus thynnus	0.00226142017186793	1022
5.5	4991	Thunnus thynnus	0.00238151940938319	1023
5.5	4999	Thunnus thynnus	0.00190005700171005	1024
5.5	5125	Thunnus thynnus	0.00357142857142857	1030
5.5	5131	Thunnus thynnus	0.00249687890137328	1031
5.5	5139	Thunnus thynnus	0.00285306704707561	1032
5.5	5177	Thunnus thynnus	0.00348310693138279	1037
5.5	5193	Thunnus alalunga	0.00201005025125628	1039
5.5	5193	Thunnus thynnus	0.00201005025125628	1039
5.5	5345	Thunnus alalunga	0.00321078824851501	1062
5.5	5351	Thunnus alalunga	0.00187758167480285	1063
5.5	6513	Thunnus thynnus	0.0101342791993919	1091
5.5	6537	Thunnus thynnus	0.0138668779714739	1097
5.5	6467	Thunnus thynnus	0.00801068090787717	1098
5.5	6487	Thunnus thynnus	0.068538950183885	1103
5.5	6559	Thunnus thynnus	0.0120821586790173	1120
5.5	6583	Thunnus thynnus	0.0857711747587686	1126
5.5	6672	Thunnus thynnus	0.00243486729973216	1144
5.5	6874	Thunnus thynnus	0.00266666666666667	1151
5.5	6886	Thunnus thynnus	0.00900900900900901	1154
5.5	6894	Thunnus thynnus	0.0046029919447641	1156
5.5	6902	Thunnus thynnus	0.0081953778069169	1158
5.5	6930	Thunnus thynnus	0.00595356221472514	1165
5.5	6934	Thunnus thynnus	0.0116166505324298	1166
5.5	6946	Thunnus thynnus	0.00464792005577504	1169
5.5	6962	Thunnus thynnus	0.00211595429538722	1173
5.5	6986	Thunnus thynnus	0.00224215246636771	1179
5.5	7006	Thunnus thynnus	0.00549601538884309	1184
5.5	7026	Thunnus thynnus	0.00256344527044348	1189
5.5	7186	Thunnus thynnus	0.00228990153423403	1211
5.5	7190	Thunnus thynnus	0.0317551963048499	1212
5.5	7206	Thunnus thynnus	0.0374696936301521	1216
5.5	7214	Thunnus thynnus	0.00191350937619594	1218
5.5	7218	Thunnus thynnus	0.00495662949194548	1219
5.5	7222	Thunnus thynnus	0.0704887218045113	1220
5.5	7226	Thunnus thynnus	0.00527148128624143	1221
5.5	7266	Thunnus thynnus	0.0171086398631309	1231
5.5	7286	Thunnus thynnus	0.0164977610181475	1236
5.5	7290	Thunnus thynnus	0.00493096646942801	1237
5.5	7306	Thunnus thynnus	0.00363372093023256	1241
5.5	7310	Thunnus thynnus	0.0088999644001424	1242
5.5	7499	Thunnus thynnus	0.00378501135503407	1250
5.5	7523	Thunnus thynnus	0.00268240343347639	1256
5.5	7543	Thunnus thynnus	0.00320102432778489	1261
5.5	7567	Thunnus thynnus	0.0364451920381273	1267
5.5	7571	Thunnus thynnus	0.00503693754197448	1268
5.5	7627	Thunnus thynnus	0.00203169443315725	1282
5.5	7659	Thunnus thynnus	0.0370932389141797	1290
5.5	7729	Thunnus thynnus	0.00318928400574071	1308
5.5	7733	Thunnus thynnus	0.00822639025995393	1309
5.5	7777	Thunnus thynnus	0.00184060371801951	1320
5.5	7781	Thunnus thynnus	0.00599880023995201	1321
5.5	7785	Thunnus thynnus	0.00151630022744503	1322
5.5	7809	Thunnus thynnus	0.0333148250971682	1328
5.5	7817	Thunnus thynnus	0.00598086124401914	1330
5.5	7825	Thunnus thynnus	0.00840901446350488	1332
5.5	7829	Thunnus thynnus	0.0931098696461825	1333
5.5	8265	Thunnus alalunga	0.00234493419176684	1344
5.5	8210	Thunnus thynnus	0.0018864906143319	1347
5.5	8168	Thunnus thynnus	0.00551986858296878	1352
5.5	8181	Thunnus thynnus	0.00174563451719939	1354
5.5	8150	Thunnus thynnus	0.0522643649743314	1361
5.5	8156	Thunnus thynnus	0.0021625624115512	1362
5.5	8099	Thunnus alalunga	0.0022560000577536	1363
5.5	8107	Thunnus thynnus	0.00505023978538501	1365
5.5	8111	Thunnus alalunga	0.00213991262308777	1366
5.5	8111	Thunnus thynnus	0.01925921360779	1366
5.5	8115	Thunnus thynnus	0.110964254714748	1367
5.5	8079	Thunnus thynnus	0.00745123909138597	1371
5.5	8087	Thunnus thynnus	0.00403195891917696	1373
5.5	8091	Thunnus thynnus	0.0075990428853505	1374
5.5	8063	Thunnus thynnus	0.011878786957282	1378
5.5	8067	Thunnus thynnus	0.00258058655700206	1379
5.5	8071	Thunnus alalunga	0.00512272687532785	1380
5.5	8030	Thunnus thynnus	0.123814806574604	1384
5.5	8035	Thunnus thynnus	0.319402020676692	1385
5.5	8039	Thunnus thynnus	0.431492299522039	1386
5.5	8047	Thunnus alalunga	0.00634461942434845	1388
5.5	7985	Thunnus thynnus	0.00471102568451203	1389
5.5	7989	Thunnus thynnus	0.0973141300116777	1390
5.5	7997	Thunnus thynnus	0.00520404000033306	1392
5.5	8009	Thunnus thynnus	0.00234844983523276	1395
5.5	8017	Thunnus thynnus	0.00512458900796156	1397
5.5	7965	Thunnus thynnus	0.00850286149632223	1401
5.5	7969	Thunnus thynnus	0.0159566998991537	1402
5.5	7973	Thunnus thynnus	0.0080986611293421	1403
5.5	7977	Thunnus thynnus	0.0103234800533848	1404
5.5	7981	Thunnus thynnus	0.00222713181056908	1405
